Route ID,Timepoint Stop Name,Timepoint Stop Latitude,Timepoint Stop Longitude,Timepoint Stop Georeference
Q67,69 ST/58 AV,40.724358,-73.894566,POINT (-73.894566 40.724358)
B24,GREENPOINT AV/JEWEL ST,40.730684,-73.948354,POINT (-73.948354 40.730684)
SIM10,E 23 ST/BROADWAY,40.741142,-73.98879,POINT (-73.98879 40.741142)
S78,MIDLAND AV/BOUNDARY AV,40.57737,-74.101162,POINT (-74.101162 40.57737)
SIM3,CENTRAL PARK S/6 AV,40.766314,-73.977491,POINT (-73.977491 40.766314)
BXM7,3 AV/E 87 ST,40.779424,-73.953443,POINT (-73.953443 40.779424)
M11,CATHEDRAL PY/AMSTERDAM AV,40.802722,-73.963511,POINT (-73.963511 40.802722)
B45,ST JOHNS PL/KINGSTON AV,40.671086,-73.941623,POINT (-73.941623 40.671086)
BX22,CASTLE HILL AV/LACOMBE AV,40.817004,-73.847699,POINT (-73.847699 40.817004)
M7,AV OF THE AMERICAS/W 34 ST,40.74986,-73.987669,POINT (-73.987669 40.74986)
S86,RICHMOND RD/LINCOLN AV,40.581102,-74.112641,POINT (-74.112641 40.581102)
S66,VICTORY BL/JEWETT AV,40.612624,-74.130404,POINT (-74.130404 40.612624)
B32,WYTHE AV/METROPOLITAN AV,40.716609,-73.963609,POINT (-73.963609 40.716609)
QM20,6 AV/W 35 ST,40.750759,-73.986967,POINT (-73.986967 40.750759)
B60,ROCKAWAY AV/PITKIN AV,40.669115,-73.910666,POINT (-73.910666 40.669115)
BM5,LINDEN BL /78 ST,40.670178,-73.856386,POINT (-73.856386 40.670178)
BX16,E 233 ST/NAPIER AV,40.895787,-73.87492,POINT (-73.87492 40.895787)
B35,CHURCH AV/CONEY ISLAND AV,40.64651,-73.97071,POINT (-73.97071 40.64651)
S78,SAND LA/HYLAN BL,40.598571,-74.071822,POINT (-74.071822 40.598571)
B15,LEFFERTS BLVD/AIRTRAIN STATION,40.66158,-73.824645,POINT (-73.824645 40.66158)
BM4,PEARL ST / PECK SLIP,40.708585,-74.003017,POINT (-74.003017 40.708585)
BX4A,CASTLE HILL AV/ZEREGA AV,40.841362,-73.853036,POINT (-73.853036 40.841362)
QM24,ELIOT AV/85 ST,40.728117,-73.873143,POINT (-73.873143 40.728117)
M106,W 96 ST/WEST END AV,40.794933,-73.972689,POINT (-73.972689 40.794933)
B17,E 80 ST/PAERDEGAT 15 ST,40.627883,-73.900544,POINT (-73.900544 40.627883)
M79+,E 79 ST/EAST END AV,40.77074,-73.948716,POINT (-73.948716 40.77074)
M4,BROADWAY / W 135 ST,40.819972,-73.955401,POINT (-73.955401 40.819972)
B83,JAMAICA AV/GEORGIA AV,40.677162,-73.899167,POINT (-73.899167 40.677162)
SIM35,PEARL ST/FRANKFORT ST,40.709399,-74.001915,POINT (-74.001915 40.709399)
SIM22,W 42 ST/8 AV,40.757575,-73.990464,POINT (-73.990464 40.757575)
BX29,CITY ISLAND AV / ROCHELLE ST,40.839179,-73.783252,POINT (-73.783252 40.839179)
S66,VICTORY BL/ONTARIO AV,40.61585,-74.104658,POINT (-74.104658 40.61585)
S56,RICHMOND AV/YUKON AV,40.576012,-74.169516,POINT (-74.169516 40.576012)
B20,SCHAEFER ST/BROADWAY,40.68449,-73.91299,POINT (-73.91299 40.68449)
Q54,METROPOLITAN AV/METRO AV TRAIN STAT,40.712416,-73.889338,POINT (-73.889338 40.712416)
M72,W 72 ST/CENTRAL PK W,40.77647,-73.976318,POINT (-73.976318 40.77647)
Q103,VERNON BL/BORDEN AV,40.741473,-73.954666,POINT (-73.954666 40.741473)
BX2,SEDGWICK AV/FT INDEPENDENCE ST,40.878632,-73.897751,POINT (-73.897751 40.878632)
BX40,E BURNSIDE AV/JEROME AV,40.853609,-73.906964,POINT (-73.906964 40.853609)
SIM23,ARTHUR KILL RD/VETERANS RD E,40.556295,-74.203767,POINT (-74.203767 40.556295)
BX17,CROTONA AV/E 183 ST,40.851521,-73.885057,POINT (-73.885057 40.851521)
Q100,JACKSON AV/42 RD,40.748406,-73.939042,POINT (-73.939042 40.748406)
SIM33C,NARROWS RD N/FINGERBOARD RD,40.604596,-74.069364,POINT (-74.069364 40.604596)
BX22,CASTLE HILL AV/WESTCHESTER AV,40.833834,-73.851581,POINT (-73.851581 40.833834)
BX25,BEDFORD PK BL/WEBSTER AV,40.866887,-73.883398,POINT (-73.883398 40.866887)
BX12,BROADWAY/ISHAM ST,40.868072,-73.919801,POINT (-73.919801 40.868072)
Q36,LITTLE NECK PKY/GRAND CENTRAL PKY,40.754302,-73.722888,POINT (-73.722888 40.754302)
B67,PROSPECT ST/JAY ST,40.700594,-73.986386,POINT (-73.986386 40.700594)
BX12,E FORDHAM RD/VALENTINE AV,40.862237,-73.895647,POINT (-73.895647 40.862237)
X38,SURF AV/W 37 ST,40.573779,-74.002511,POINT (-74.002511 40.573779)
M15+,1 AV/E 1 ST,40.724012,-73.987802,POINT (-73.987802 40.724012)
SIM2,GLEN ST/VICTORY BL,40.591974,-74.19263,POINT (-74.19263 40.591974)
Q21,CROSS BAY BL /PITKIN AV,40.672344,-73.843378,POINT (-73.843378 40.672344)
QM7,UNION TPK/CHEVY CHASE ST,40.728395,-73.783325,POINT (-73.783325 40.728395)
SIM33C,BROADWAY/MORRIS ST,40.705189,-74.013878,POINT (-74.013878 40.705189)
SIM10,RICHMOND AV/HYLAN BL,40.53454,-74.154361,POINT (-74.154361 40.53454)
BX2,E 149 ST/COURTLANDT AV,40.816704,-73.919881,POINT (-73.919881 40.816704)
M42,E 42 ST/LEXINGTON AV,40.751149,-73.975605,POINT (-73.975605 40.751149)
S96,CASTLETON AV/BEMENT AV,40.634872,-74.112725,POINT (-74.112725 40.634872)
SIM4X,WORTH ST/BROADWAY,40.716374,-74.004847,POINT (-74.004847 40.716374)
BXM10,2 AV/E 121 ST,40.800382,-73.935453,POINT (-73.935453 40.800382)
B37,3 AV/BAY RIDGE AV,40.636042,-74.025826,POINT (-74.025826 40.636042)
B37,SHORE RD/4 AV,40.611761,-74.03512,POINT (-74.03512 40.611761)
B12,KINGSTON AV/RUTLAND RD,40.65947,-73.942437,POINT (-73.942437 40.65947)
Q19,ROOSEVELT AV/MAIN ST,40.759351,-73.830739,POINT (-73.830739 40.759351)
B17,REMSEN AV/AV B,40.649261,-73.916153,POINT (-73.916153 40.649261)
S46,CASTLETON AV/BEMENT AV,40.634697,-74.112429,POINT (-74.112429 40.634697)
M3,5 AV/W 72 ST,40.772446,-73.967247,POINT (-73.967247 40.772446)
S94,RING RD/MACYS PLATINUM AV,40.584949,-74.166914,POINT (-74.166914 40.584949)
Q72,94 ST/DITMARS BL,40.770078,-73.876107,POINT (-73.876107 40.770078)
Q47,69 ST/49 AV,40.737833,-73.89579,POINT (-73.89579 40.737833)
X68,HILLSIDE AV/FRANCIS LEWIS BL,40.720728,-73.760265,POINT (-73.760265 40.720728)
Q26,ROOSEVELT AV /UNION ST,40.760161,-73.827522,POINT (-73.827522 40.760161)
BX35,E 169 ST/INTERVALE AV,40.828462,-73.895692,POINT (-73.895692 40.828462)
Q40,SUTPHIN BL/ARCHER AV,40.701167,-73.807755,POINT (-73.807755 40.701167)
BX28,E GUN HILL RD/BOSTON RD,40.873478,-73.854028,POINT (-73.854028 40.873478)
M11,10 AV/W 23 ST,40.747927,-74.003847,POINT (-74.003847 40.747927)
SIM8X,E 57 ST/ LEXINGTON AV,40.760812,-73.968693,POINT (-73.968693 40.760812)
Q32,ROOSEVELT AV/61 ST,40.745631,-73.903362,POINT (-73.903362 40.745631)
S42,BRIGHTON AV/LAFAYETTE AV,40.635494,-74.092423,POINT (-74.092423 40.635494)
B36,AV Z/E 15 ST,40.587994,-73.954675,POINT (-73.954675 40.587994)
BX40,E TREMONT AV/CASTLE HILL AV,40.84253,-73.853124,POINT (-73.853124 40.84253)
B44,WASHINGTON PLZ/WASHINGTON PLZ,40.709278,-73.959521,POINT (-73.959521 40.709278)
QM42,METROPOLITAN AV/71 RD,40.710439,-73.850053,POINT (-73.850053 40.710439)
S48,HOLLAND AV/BENJAMIN PL,40.639326,-74.17119,POINT (-74.17119 40.639326)
B68,CONEY ISLAND AV/AV U,40.598405,-73.961337,POINT (-73.961337 40.598405)
SIM4C,DRUMGOOLE RD W/ ANNADALE RD,40.556646,-74.175851,POINT (-74.175851 40.556646)
SIM31,SCHMIDTS LA/SLOSSON AV,40.609304,-74.116692,POINT (-74.116692 40.609304)
B25,TILLARY ST / CADMAN PLZ E,40.696115,-73.990166,POINT (-73.990166 40.696115)
Q31,ARCHER AV/168 ST,40.704734,-73.791742,POINT (-73.791742 40.704734)
B49,OCEAN AV / AV S,40.604258,-73.952144,POINT (-73.952144 40.604258)
Q6,SUTPHIN BL/ROCKAWAY BL,40.673854,-73.788567,POINT (-73.788567 40.673854)
M100,DYCKMAN ST/BROADWAY,40.865323,-73.927186,POINT (-73.927186 40.865323)
S44,RICHMOND AV/VICTORY BL,40.607533,-74.162351,POINT (-74.162351 40.607533)
QM5,E 57 ST/LEXINGTON AV,40.76053,-73.968299,POINT (-73.968299 40.76053)
BX36,WHITE PLAINS RD/WESTCHESTER AV,40.833064,-73.862876,POINT (-73.862876 40.833064)
Q44+,MAIN ST/39 AV,40.760394,-73.830658,POINT (-73.830658 40.760394)
Q101,HAZEN ST/19 AV,40.773573,-73.89329,POINT (-73.89329 40.773573)
Q41,CROSS BAY BL/LIBERTY AV,40.679836,-73.844731,POINT (-73.844731 40.679836)
SIM33,SOUTH AV/RICHMOND TER,40.640133,-74.166126,POINT (-74.166126 40.640133)
QM36,UNION TPK/MAIN ST,40.717653,-73.81679,POINT (-73.81679 40.717653)
Q20B,MAIN ST/146 ST,40.740119,-73.824891,POINT (-73.824891 40.740119)
B69,7 AV/9 ST,40.666648,-73.981897,POINT (-73.981897 40.666648)
B26,FULTON ST/BOND ST,40.689671,-73.982815,POINT (-73.982815 40.689671)
QM20,E 59 ST/LEXINGTON AV,40.761984,-73.967743,POINT (-73.967743 40.761984)
S78,ST GEORGE FERRY/S78,40.643526,-74.073254,POINT (-74.073254 40.643526)
QM40,3 AV/E 55 ST,40.758873,-73.968456,POINT (-73.968456 40.758873)
M15+,ALLEN ST/E HOUSTON ST,40.722516,-73.98899,POINT (-73.98899 40.722516)
B13,CYPRESS HILLS ST/JAMAICA AV,40.688745,-73.875937,POINT (-73.875937 40.688745)
B13,GATES AV/WYCKOFF AV,40.700094,-73.91155,POINT (-73.91155 40.700094)
QM16,CROSS BAY BL/159 AV,40.659283,-73.840092,POINT (-73.840092 40.659283)
BXM18,MADISON AV/E 44 ST,40.753764,-73.978495,POINT (-73.978495 40.753764)
Q66,NORTHERN BL/78 ST,40.755092,-73.888907,POINT (-73.888907 40.755092)
BX13,OGDEN AV/W 162 ST,40.831732,-73.930142,POINT (-73.930142 40.831732)
B20,PENNSYLVANIA AV/NEW LOTS AV,40.661583,-73.892974,POINT (-73.892974 40.661583)
B37,3 AV/10 ST,40.67095,-73.991492,POINT (-73.991492 40.67095)
Q33,ROOSEVELT AV/82 ST,40.747602,-73.883784,POINT (-73.883784 40.747602)
Q31,169 St/HILLSIDE AV,40.710543,-73.793016,POINT (-73.793016 40.710543)
S48,FOREST AV/BROADWAY,40.628858,-74.116321,POINT (-74.116321 40.628858)
BX33,W 135 ST/MALCOLM X BL,40.813836,-73.940328,POINT (-73.940328 40.813836)
B57,FLUSHING AV/METROPOLITAN AV,40.713603,-73.915679,POINT (-73.915679 40.713603)
S40,ST GEORGE FERRY/S40 & S90,40.643445,-74.07392,POINT (-74.07392 40.643445)
B26,HALSEY ST/NOSTRAND AV,40.681803,-73.949387,POINT (-73.949387 40.681803)
Q36,40 AV/LITTLE NECK PY,40.773127,-73.741419,POINT (-73.741419 40.773127)
SIM4,RICHMOND AV/VICTORY BL,40.607533,-74.162351,POINT (-74.162351 40.607533)
S51,FR CAPODANNA BL / SAND LA,40.590045,-74.066753,POINT (-74.066753 40.590045)
BX13,EDWARD L GRANT HWY/UNIVERSITY AV,40.84396,-73.922796,POINT (-73.922796 40.84396)
B4,EMMONS AV / E 14 ST,40.583276,-73.954241,POINT (-73.954241 40.583276)
B15,MARCUS GARVEY BL/BROADWAY,40.699716,-73.941451,POINT (-73.941451 40.699716)
BX25,W 205 ST/PAUL AV,40.876999,-73.889855,POINT (-73.889855 40.876999)
SIM33,WEST ST/CARLISLE ST,40.709633,-74.014694,POINT (-74.014694 40.709633)
B14,PITKIN AV/LEGION ST,40.668646,-73.918151,POINT (-73.918151 40.668646)
Q48,MAIN ST/39 AV,40.760159,-73.830317,POINT (-73.830317 40.760159)
BX5,PARKING RAMP/ACCESS RD,40.86545,-73.82781,POINT (-73.82781 40.86545)
Q94,WEST RD/F TRAIN ENT,40.758025,-73.954657,POINT (-73.954657 40.758025)
SIM33C,BROADWAY/THOMAS ST,40.716,-74.004771,POINT (-74.004771 40.716)
S61,PLATINUM AV/SEARS,40.578047,-74.166551,POINT (-74.166551 40.578047)
BX35,WEBSTER AV/E 167 ST,40.831044,-73.910249,POINT (-73.910249 40.831044)
B1,BRIGHTON BEACH/CONEY ISLAND AV,40.577955,-73.959675,POINT (-73.959675 40.577955)
Q17,HILLSIDE AV/187 ST,40.714481,-73.775904,POINT (-73.775904 40.714481)
Q60,SUTPHIN BL /ARCHER AV,40.700523,-73.807598,POINT (-73.807598 40.700523)
SIM15,NARROWS RD S/FINGERBOARD RD,40.603427,-74.068996,POINT (-74.068996 40.603427)
M3,SAINT NICHOLAS AV/W 192 ST,40.856299,-73.928658,POINT (-73.928658 40.856299)
BM2,MADISON AV / E 48 ST,40.756697,-73.976284,POINT (-73.976284 40.756697)
BX30,BOSTON RD/THWAITES PL,40.858387,-73.867748,POINT (-73.867748 40.858387)
QM15,6 AV/W 38 ST,40.752159,-73.985874,POINT (-73.985874 40.752159)
BM4,GERRITSEN AV / LOIS AV,40.587907,-73.919466,POINT (-73.919466 40.587907)
B82+,SEAVIEW AV / PENNSYLVANIA AV,40.643015,-73.878354,POINT (-73.878354 40.643015)
S62,VICTORY BL/RICHMOND AV,40.607219,-74.162922,POINT (-74.162922 40.607219)
Q114,MOTT AV /CENTRAL AV,40.60427,-73.752724,POINT (-73.752724 40.60427)
S51,FR CAPODANNO BL/SAND LA,40.590336,-74.066799,POINT (-74.066799 40.590336)
S57,SEAVIEW HOSPITAL/E ROBITZEK  BLDG,40.591517,-74.132512,POINT (-74.132512 40.591517)
M104,BROADWAY/WEST 105 ST,40.801659,-73.967648,POINT (-73.967648 40.801659)
B13,WYCKOFF AV/DE KALB AV,40.704324,-73.91937,POINT (-73.91937 40.704324)
S52,BEACH ST/WATER ST,40.627359,-74.076676,POINT (-74.076676 40.627359)
M5,6 AV/W 31 ST,40.748042,-73.988957,POINT (-73.988957 40.748042)
B54,MYRTLE AV/VANDERBILT AV,40.693015,-73.969122,POINT (-73.969122 40.693015)
QM15,102 ST/157 AV,40.663962,-73.832332,POINT (-73.832332 40.663962)
Q39,48 AV/GREENPOINT AV,40.739871,-73.92473,POINT (-73.92473 40.739871)
QM6,UNION TPK/260 ST,40.74712,-73.711556,POINT (-73.711556 40.74712)
B16,SHORE RD/83 ST,40.627897,-74.039898,POINT (-74.039898 40.627897)
BX12,W FORDHAM RD/UNIVERSITY AV,40.862773,-73.905143,POINT (-73.905143 40.862773)
SIM24,W 34 ST/9 AV,40.753106,-73.995857,POINT (-73.995857 40.753106)
B1,MACKENZIE LOOP (no G-A-R: use 300000),40.578205,-73.939748,POINT (-73.939748 40.578205)
B64,FT HAMILTON PKWY / 73 ST,40.626665,-74.015037,POINT (-74.015037 40.626665)
Q36,HILLSIDE AV/187 ST,40.714768,-73.775267,POINT (-73.775267 40.714768)
X28,CROPSEY AV/25 AV,40.592279,-73.992878,POINT (-73.992878 40.592279)
B48,FRANKLIN AV/DE KALB AV,40.690331,-73.95725,POINT (-73.95725 40.690331)
B54,Clinton Av/Park Ave,40.695281,-73.969185,POINT (-73.969185 40.695281)
QM40,63 RD/98 PL,40.7323,-73.858097,POINT (-73.858097 40.7323)
B48,LINCOLN RD/OCEAN AV,40.660569,-73.962707,POINT (-73.962707 40.660569)
M2,ADAM C POWELL BL/W 145 ST,40.821878,-73.938687,POINT (-73.938687 40.821878)
B48,MEEKER AV/STEWART AV,40.72671,-73.934225,POINT (-73.934225 40.72671)
BXM18,HENRY HUDSON PKY E/W 239 ST,40.88952,-73.908064,POINT (-73.908064 40.88952)
B63,5 AV/5 ST,40.671355,-73.984596,POINT (-73.984596 40.671355)
Q112,PARSONS BL /89 AV,40.705864,-73.801776,POINT (-73.801776 40.705864)
BX25,ALLERTON AV/WILLIAMSBRIDGE RD,40.865566,-73.86024,POINT (-73.86024 40.865566)
S96,WALLOON ST/MAPLE PY,40.632411,-74.156603,POINT (-74.156603 40.632411)
BXM10,3 AV/E 87 ST,40.779558,-73.953335,POINT (-73.953335 40.779558)
M31,E 57 ST/2 AV,40.75957,-73.965679,POINT (-73.965679 40.75957)
B14,DUMONT AV/MOTHER GASTON BL,40.664763,-73.905402,POINT (-73.905402 40.664763)
Q54,JAMAICA AV/147 PL,40.701715,-73.807033,POINT (-73.807033 40.701715)
Q28,NORTHERN BL/161 ST,40.762805,-73.804817,POINT (-73.804817 40.762805)
S89,MARSH AV/WINDHAM LOOP,40.578093,-74.163535,POINT (-74.163535 40.578093)
L90,WYCKOFF AV/GATES AV,40.700002,-73.91186,POINT (-73.91186 40.700002)
QM3,E 59 ST/LEXINGTON AV,40.761984,-73.967743,POINT (-73.967743 40.761984)
BX25,DREISER LOOP / DEFOE PL,40.875965,-73.829432,POINT (-73.829432 40.875965)
M11,10 AV/W 42 ST,40.759847,-73.995181,POINT (-73.995181 40.759847)
M79+,W 79 ST/BROADWAY,40.783867,-73.980284,POINT (-73.980284 40.783867)
Q47,ASTORIA BLVD/BULOVA CORPORATE CENTER,40.763763,-73.892877,POINT (-73.892877 40.763763)
BX8,E TREMONT AV/LANE AV,40.841112,-73.842889,POINT (-73.842889 40.841112)
SIM23,HYLAN BL/POILLON AV,40.526623,-74.174387,POINT (-74.174387 40.526623)
B67,MC DONALD AV/CHURCH AV,40.643391,-73.979491,POINT (-73.979491 40.643391)
BX10,JEROME AV/E 205 ST,40.876457,-73.888096,POINT (-73.888096 40.876457)
BX31,E 233 ST/WHITE PLAINS RD,40.89363,-73.857771,POINT (-73.857771 40.89363)
B74,W 37 ST/NEPTUNE AV,40.57719,-74.003225,POINT (-74.003225 40.57719)
BX26,ALLERTON AV/WILLIAMSBRIDGE RD,40.865408,-73.859071,POINT (-73.859071 40.865408)
B46,UTICA AV/AV H,40.632523,-73.928456,POINT (-73.928456 40.632523)
M21,E HOUSTON ST/RIDGE ST,40.720652,-73.981642,POINT (-73.981642 40.720652)
SIM7,NARROWS RD S/FINGERBOARD RD,40.603427,-74.068996,POINT (-74.068996 40.603427)
SIM6,LILY POND AV / MC CLEAN AV,40.598827,-74.063766,POINT (-74.063766 40.598827)
SIM31,NORTH GANNON AV/BRADLEY AV,40.608569,-74.13264,POINT (-74.13264 40.608569)
Q7,CROSS BAY BL/LIBERTY AV,40.679836,-73.844731,POINT (-73.844731 40.679836)
Q23,104 ST/ROOSEVELT AV,40.749694,-73.861698,POINT (-73.861698 40.749694)
Q9,165 ST TERM /Q9 STAND,40.707047,-73.795506,POINT (-73.795506 40.707047)
BXM7,BARTOW AV/CO-OP CITY BL,40.869678,-73.825894,POINT (-73.825894 40.869678)
Q102,QUEENS PLZ N/29 ST,40.750069,-73.937898,POINT (-73.937898 40.750069)
Q58,GRAND AV/74 ST,40.730283,-73.887154,POINT (-73.887154 40.730283)
BXM6,3 AV/E 87 ST,40.779558,-73.953335,POINT (-73.953335 40.779558)
M5,RIVERSIDE DR/W 97 ST,40.79665,-73.974435,POINT (-73.974435 40.79665)
BX10,HENRY HUDSON PKY E/W 246 ST,40.893731,-73.907892,POINT (-73.907892 40.893731)
Q85,SUNRISE HY/FRANCIS LEWIS BL,40.66568,-73.73623,POINT (-73.73623 40.66568)
Q17,MAIN ST/38 AV,40.760878,-73.830835,POINT (-73.830835 40.760878)
M55,5 AV/W 23 ST,40.74124,-73.990062,POINT (-73.990062 40.74124)
Q50,WHITESTONE EXP W SVC RD/20 AV,40.781506,-73.825903,POINT (-73.825903 40.781506)
Q111,GUY R BREWER BL /ARCHER AV,40.703099,-73.796108,POINT (-73.796108 40.703099)
S98,FOREST AV/BROADWAY,40.629042,-74.115975,POINT (-74.115975 40.629042)
M102,3 AV/E 99 ST,40.787906,-73.947273,POINT (-73.947273 40.787906)
Q33,23 AV/85 ST,40.767083,-73.884905,POINT (-73.884905 40.767083)
BX12+,WESTCHESTER AV/BRUCKNER BLVD,40.853265,-73.826752,POINT (-73.826752 40.853265)
Q27,47 AV/FRANCIS LEWIS BL,40.753354,-73.779988,POINT (-73.779988 40.753354)
Q4,116 AV/FRANCIS LEWIS BL,40.697619,-73.74667,POINT (-73.74667 40.697619)
S79+,RICHMOND AV/YUKON AV,40.576378,-74.169982,POINT (-74.169982 40.576378)
B2,FLATBUSH AV/AV U,40.609528,-73.921821,POINT (-73.921821 40.609528)
BXM6,2 AV/E 121 ST,40.800382,-73.935453,POINT (-73.935453 40.800382)
B8,KINGS HY/AV D,40.642517,-73.92538,POINT (-73.92538 40.642517)
SIM15,RICHMOND RD/ST PATRICKS PL,40.572037,-74.143805,POINT (-74.143805 40.572037)
B63,7 AV/19 ST,40.660006,-73.987518,POINT (-73.987518 40.660006)
B32,KENT AV/METROPOLITAN AV,40.717668,-73.964421,POINT (-73.964421 40.717668)
Q102,VERNON BL/37 AV,40.760824,-73.943034,POINT (-73.943034 40.760824)
BXM7,DREISER LOOP / DEFOE PL,40.875965,-73.829432,POINT (-73.829432 40.875965)
BX2,GRAND CONCOURSE/E FORDHAM RD,40.862958,-73.896434,POINT (-73.896434 40.862958)
Q83,SPRINGFIELD BL/AMBOY LA,40.71776,-73.735479,POINT (-73.735479 40.71776)
B100,QUENTIN RD / BEDFORD AV,40.609441,-73.948239,POINT (-73.948239 40.609441)
Q88,HORACE HARDING EXP/KISSENA BL,40.738504,-73.814423,POINT (-73.814423 40.738504)
Q110,JAMAICA AV /212 ST,40.715704,-73.74628,POINT (-73.74628 40.715704)
S46,WALLOON ST/MAPLE PY,40.632411,-74.156603,POINT (-74.156603 40.632411)
Q26,46 AV/PARSONS BL,40.754148,-73.812948,POINT (-73.812948 40.754148)
S89,MARSH AV/WINDHAM LOOP,40.577857,-74.163769,POINT (-74.163769 40.577857)
M125,E 125 ST/MADISON AV,40.805533,-73.940296,POINT (-73.940296 40.805533)
SIM6,FR CAPODANNO BL/ATLANTIC AV,40.582944,-74.073699,POINT (-74.073699 40.582944)
M96,E 96 ST/LEXINGTON AV,40.785852,-73.951207,POINT (-73.951207 40.785852)
SIM33,BROADWAY/E 13 ST,40.734426,-73.990909,POINT (-73.990909 40.734426)
B6,BAY PY/86 ST,40.602119,-73.993777,POINT (-73.993777 40.602119)
B46,UTICA AV/CHURCH AV,40.652508,-73.930416,POINT (-73.930416 40.652508)
QM42,HORACE HARDING EXP/98 ST,40.734766,-73.860632,POINT (-73.860632 40.734766)
S78,HYLAN BL/WENDY DR,40.526804,-74.178204,POINT (-74.178204 40.526804)
BXM4,GRAND CONCOURSE/E FORDHAM RD,40.861909,-73.897737,POINT (-73.897737 40.861909)
M3,5 AV/W 55 ST,40.761751,-73.974937,POINT (-73.974937 40.761751)
B47,RALPH AV/CHURCH AV,40.653133,-73.920772,POINT (-73.920772 40.653133)
M125,W 125 ST/AMSTERDAM AV,40.812602,-73.955693,POINT (-73.955693 40.812602)
B54,MYRTLE AV/NOSTRAND AV,40.694936,-73.952561,POINT (-73.952561 40.694936)
S89,MORNINGSTAR RD/FOREST  AV,40.62517,-74.148666,POINT (-74.148666 40.62517)
Q55,MYRTLE AV/74 ST,40.702468,-73.874914,POINT (-73.874914 40.702468)
B61,SMITH ST/FULTON ST,40.691209,-73.987376,POINT (-73.987376 40.691209)
QM17,CROSS BAY BL/158 AV,40.660765,-73.840067,POINT (-73.840067 40.660765)
B44,AV K/NOSTRAND AV,40.624282,-73.946696,POINT (-73.946696 40.624282)
BX30,E GUN HILL RD/BRONXWOOD AV,40.875384,-73.860207,POINT (-73.860207 40.875384)
S42,CLYDE PL/ARNOLD ST,40.638994,-74.090139,POINT (-74.090139 40.638994)
Q77,HILLSIDE AV/182 PL,40.713574,-73.77985,POINT (-73.77985 40.713574)
B13,POSTAL FACILITY RD/IN FRONT OF FACILITY,40.664593,-73.86267,POINT (-73.86267 40.664593)
Q22,ROCKAWAY BEACH BLVD/BEACH 110 ST,40.581222,-73.831815,POINT (-73.831815 40.581222)
Q66,NORTHERN BL/82 ST,40.755559,-73.884885,POINT (-73.884885 40.755559)
Q59,BROADWAY/ROEBLING ST,40.709355,-73.960436,POINT (-73.960436 40.709355)
Q44+,PARSONS BL/14 AV,40.786623,-73.822368,POINT (-73.822368 40.786623)
B16,LINCOLN RD/FLATBUSH AV,40.660843,-73.961463,POINT (-73.961463 40.660843)
B7,RIVERDALE AV/E 98 ST,40.659785,-73.916538,POINT (-73.916538 40.659785)
Q31,BOOTH MEMORIAL AV/UTOPIA PKWY,40.741184,-73.7931,POINT (-73.7931 40.741184)
Q112,LIBERTY AV /REMINGTON ST,40.692667,-73.80908,POINT (-73.80908 40.692667)
B69,20 ST/10 AV,40.655362,-73.981947,POINT (-73.981947 40.655362)
Q36,LITTLE NECK PY/NASSAU BL,40.764911,-73.724509,POINT (-73.724509 40.764911)
Q24,JAMAICA AVE / QUEENS BLVD,40.702584,-73.81414,POINT (-73.81414 40.702584)
X28,SURF AV/W 37 ST,40.573779,-74.002511,POINT (-74.002511 40.573779)
BX4,WESTCHESTER AV/PROSPECT AV,40.819923,-73.901226,POINT (-73.901226 40.819923)
M66,W 65 ST/COLUMBUS AV,40.772835,-73.981874,POINT (-73.981874 40.772835)
BX22,E FORDHAM RD/THIRD AV,40.860827,-73.889882,POINT (-73.889882 40.860827)
Q5,MERRICK BL/FARMERS BL,40.680083,-73.762089,POINT (-73.762089 40.680083)
BX38,E MOSHOLU PY S/JEROME AV,40.879494,-73.8856,POINT (-73.8856 40.879494)
M34+,W 34 ST/12 AV,40.756534,-74.003941,POINT (-74.003941 40.756534)
BX6,E 163 ST/SOUTHERN BLVD,40.820955,-73.89174,POINT (-73.89174 40.820955)
S59,HYLAN BL/RICHMOND AV,40.534221,-74.154097,POINT (-74.154097 40.534221)
BX7,RIVERDALE AV/W 263 ST,40.912363,-73.902699,POINT (-73.902699 40.912363)
S46,WEST SHORE PLAZA/CHELSEA ST,40.602038,-74.190696,POINT (-74.190696 40.602038)
B7,SARATOGA AV/PITKIN AV,40.669033,-73.917339,POINT (-73.917339 40.669033)
X27,BROADWAY/THOMAS ST,40.715489,-74.005306,POINT (-74.005306 40.715489)
Q29,DRY HARBOR RD/84 ST,40.725163,-73.872839,POINT (-73.872839 40.725163)
B1,AV X/MC DONALD AV,40.59019,-73.974001,POINT (-73.974001 40.59019)
Q30,ARCHER AV/168 ST,40.704734,-73.791742,POINT (-73.791742 40.704734)
B43,TOMPKINS AV/MYRTLE AV,40.69538,-73.946379,POINT (-73.946379 40.69538)
X63,E 57 ST / 3 AV,40.760058,-73.96725,POINT (-73.96725 40.760058)
QM10,WOODHAVEN BL/HOFFMAN DR,40.732651,-73.871091,POINT (-73.871091 40.732651)
Q114,SEAGIRT BL /CREST RD,40.595047,-73.755819,POINT (-73.755819 40.595047)
Q13,BELL BL/NORTHERN BL,40.760566,-73.769436,POINT (-73.769436 40.760566)
M102,LEXINGTON AV/E 100 ST,40.78827,-73.949209,POINT (-73.949209 40.78827)
